t,id,iq,Vdc,Idc,P_ac,Q_ac
0.22400000000000017,942.7381954918004,-711.4549408533576,-42.874503459791605,-41.07633440209976,1592.400916647071,566.9716063098583
0.22500000000000017,719.1237601177443,-1007.5537342808261,-46.172751087461215,-32.982476276696076,1414.1072932377006,1067.1824112800364
0.22600000000000017,402.50950677037184,-1233.3723710881754,-48.508946386141496,-23.361952986802788,1078.6856401766163,1511.3306014212392
0.22700000000000017,14.983897804571143,-1359.7011247980518,-49.753591560146035,-12.446451740045356,603.7642601555577,1850.0585566322632
0.22800000000000017,-412.19030705954316,-1364.27248501207,-49.798765880234434,-0.45174320088402276,22.475846706856714,2039.5516871970776
0.22900000000000018,-840.7579296696983,-1234.6426537096506,-48.55719804283805,12.415678373963834,-618.2854605893148,2046.408727518105
0.23000000000000018,-1228.5582829470159,-970.3872959145108,-45.95997879350668,25.972192493313745,-1261.1368945045474,1851.963980564476
0.23100000000000018,-1533.3015871169105,-584.3272895635957,-41.95032197294939,40.09656820557288,-1842.8374244205238,1455.580943871766
0.23200000000000018,-1716.7300889767016,-102.56795665223365,-36.46776004611023,54.825619268391605,-2299.952380675366,876.4909343453936
0.23300000000000018,-1748.7910898790412,436.7689637160074,-29.406467742417668,70.61292303692562,-2575.0951334650526,153.8519349783504
0.23400000000000018,-1611.4111939974298,986.1242108823642,-20.486026641514144,89.20441100903523,-2623.1866348185617,-655.1534455740111
0.23500000000000018,-1301.4599952345234,1492.2653553587443,-8.687170605185699,117.98856036328445,-2417.1167909961446,-1479.1863163235462
0.23600000000000018,-832.5308614748405,1900.981844820187,13.784933162253257,224.72103767438955,-1952.189992851785,-2238.3980330381164
0.23700000000000018,-235.24654855922597,2162.339030465319,4.7257939011954555,-90.591392610578,-1248.7962922122608,-2851.4727672302806
0.23800000000000018,444.08581736366204,2236.0276794358742,-2.7410959001049244,-74.6688980130038,-352.8698228388389,-3243.5085456979787
0.23900000000000018,1146.5002218758432,2096.2904025286207,-27.04264354095889,-243.01547640853966,666.1287260454931,-3354.0415191538114
0.24000000000000019,1804.9446246911261,1735.8971060499462,-33.40204524001625,-63.59401699057361,1719.7503328137648,-3144.435603792931
0.2410000000000002,2350.1022898040865,1168.6834390327383,-41.50758763295079,-81.05542392934535,2707.416937036689,-2603.8456590749192
0.2420000000000002,2717.0100102188367,430.2601618055279,-50.000380482968616,-84.9279285001783,3525.1534347061297,-1753.0251585491073
0.2430000000000002,2851.898525563875,-423.35673299399537,-58.15134848753505,-81.5096800456644,4075.515015328255,-645.3902427082919
0.2440000000000002,2718.6018954891474,-1319.2647429901992,-65.50775190655943,-73.56403419024383,4277.847788345813,635.0350994909929
0.2450000000000002,2303.8607928277947,-2173.2067908062995,-71.73282103891259,-62.25069132353162,4077.902843233721,1978.897114485299
0.2460000000000002,1620.8873578756597,-2896.7686842913545,-76.55040821754459,-48.17587178632002,3455.7911892416923,3259.810186209449
0.2470000000000002,710.6685473680031,-3405.6957890027998,-79.72652588095929,-31.761176634146977,2431.33103681349,4345.153026437032
0.2480000000000002,-359.34340659602253,-3628.6183281787644,-81.0636000971915,-13.370742162322077,1066.0028210520047,5108.5436835042
0.2490000000000002,-1499.2815405041313,-3515.3644057181473,-80.3986714371668,6.649286600246963,-539.0151098940339,5442.927492268147
0.25000000000000017,-2603.525911519599,-3043.9996819465186,-77.60145816167906,27.97213275487737,-2248.922310756197,5273.0466085772205
